Source	Cluster	RA_ICRS	DE_ICRS	Gmag	plx	e_plx
    661066664527946112	Praesepe	131.28545	+19.15223	17.665	 5.170	 0.115
    661291136701346304	Praesepe	130.11238	+19.54476	 6.251	 5.365	 0.047
    661200388334089856	Praesepe	130.22427	+19.18701	19.308	 5.312	 0.147
    661219840244243200	Praesepe	130.06443	+19.45855	13.395	 5.288	 0.103
    661269043386545536	Praesepe	129.86893	+19.47360	11.375	 5.347	 0.028
    660992344414836992	Praesepe	130.22175	+18.74826	17.778	 5.470	 0.019
    661267325402674048	Praesepe	129.97653	+19.46027	17.321	 5.537	 0.012
    661244270018200192	Praesepe	130.29160	+19.50886	 9.983	 5.295	 0.074
    661131393979861120	Praesepe	131.31006	+19.55567	18.199	 5.411	 0.034
    660995230632845440	Praesepe	130.37735	+18.87158	16.185	 5.220	 0.026
    661290758744228224	Praesepe	130.07524	+19.53194	 7.500	 5.396	 0.064
    661029384212747392	Praesepe	130.75990	+19.16752	11.909	 5.420	 0.079
    661239390935361024	Praesepe	130.27856	+19.44354	16.653	 5.458	 0.013
    661279042073291776	Praesepe	129.45746	+19.51405	15.032	 5.342	 0.049
    661195955927826944	Praesepe	130.35618	+19.12731	18.189	 5.494	 0.063
    661091609698913024	Praesepe	132.02049	+19.47047	16.156	 5.510	 0.032
    661239390935360512	Praesepe	130.28002	+19.44686	12.180	 5.558	 0.072
    661195303092794624	Praesepe	130.27677	+19.10286	18.411	 5.891	 0.081
    661305838371084288	Praesepe	130.29432	+19.82948	 8.945	 5.400	 0.024
    661015915195312512	Praesepe	130.77921	+19.06830	 9.433	 5.422	 0.027
    661111538347104512	Praesepe	131.69701	+19.64467	10.589	 5.318	 0.018
    661028284701128576	Praesepe	130.62792	+19.11598	17.688	 5.190	 0.066
    661031480156796544	Praesepe	130.58353	+19.15153	13.096	 5.322	 0.031
    661028662658249344	Praesepe	130.67690	+19.09965	11.435	 5.480	 0.054
    661216369910684544	Praesepe	130.02632	+19.30731	10.803	 5.366	 0.043
    661258872906952320	Praesepe	129.75933	+19.32619	12.123	 5.503	 0.026
    661260212933886464	Praesepe	129.71239	+19.30914	17.887	 5.376	 0.015
    661221760091324544	Praesepe	130.43939	+19.26723	10.042	 5.455	 0.027
    661049862616788992	Praesepe	131.32974	+19.00297	13.445	 5.386	 0.037
    660989973592859264	Praesepe	130.64543	+18.92933	17.187	 5.408	 0.030
    661246022364851072	Praesepe	130.23440	+19.58028	 6.727	 5.331	 0.078
    661244647975316736	Praesepe	130.29694	+19.52958	15.489	 5.308	 0.071
    661173317156579328	Praesepe	131.23835	+19.81544	16.912	 5.294	 0.034
    661257154920147072	Praesepe	129.73010	+19.28377	15.079	 5.368	 0.024
    661210734913600000	Praesepe	129.93594	+19.27516	 7.617	 5.387	 0.055
    661306319407420160	Praesepe	130.28985	+19.85512	10.517	 5.387	 0.043
    661231625634645504	Praesepe	130.77186	+19.46512	14.594	 5.359	 0.025
    661010069743524480	Praesepe	130.77306	+18.91827	18.527	 5.116	 0.040
    661263305313199360	Praesepe	129.67259	+19.42169	14.006	 5.321	 0.003
    661157236799076352	Praesepe	131.43512	+19.67564	16.128	 5.540	 0.098
    661249694558990848	Praesepe	130.47804	+19.61681	18.872	 5.526	 0.024
    661315837054947840	Praesepe	129.84089	+19.86114	12.284	 5.263	 0.017
    661235985023722496	Praesepe	130.67058	+19.53286	18.150	 4.975	 0.026
    661008527851529728	Praesepe	130.39981	+19.10702	13.637	 5.346	 0.071
    661262652478166528	Praesepe	129.76269	+19.40431	17.380	 5.247	 0.049
    661253478428045568	Praesepe	130.48263	+19.68962	10.896	 5.412	 0.028
    661253272269624576	Praesepe	130.41323	+19.67444	15.997	 5.448	 0.012
    661006019590629760	Praesepe	130.29465	+19.03154	16.887	 5.711	 0.017
    661075490685321344	Praesepe	131.46983	+19.31679	15.592	 5.451	 0.056
    661303471847393664	Praesepe	130.16398	+19.71503	18.279	 5.349	 0.058
    661198915163689472	Praesepe	130.21782	+19.17449	16.012	 5.505	 0.019
    661152735673342976	Praesepe	131.62661	+19.64865	17.454	 5.640	 0.065
    661190290869387776	Praesepe	129.94036	+18.97606	16.279	 5.377	 0.097
    660999491240341888	Praesepe	130.26290	+18.93189	16.916	 5.458	 0.052
    661068932271565696	Praesepe	131.36083	+19.23682	17.107	 5.392	 0.021
    661166513928414464	Praesepe	131.60789	+19.89313	19.550	 5.248	 0.059
    661300993647979776	Praesepe	130.23605	+19.73472	11.979	 5.262	 0.038
    661136964553408896	Praesepe	130.89774	+19.45649	17.672	 5.526	 0.017
    661216743570426240	Praesepe	129.96790	+19.31258	10.112	 5.414	 0.056
    661270898815358720	Praesepe	129.90187	+19.51207	17.682	 5.386	 0.016
    661251210685333120	Praesepe	130.33503	+19.62285	15.040	 5.332	 0.053
    661297493252924416	Praesepe	130.10876	+19.68642	 9.272	 5.312	 0.026
    660986331460669312	Praesepe	130.68835	+18.86001	10.611	 5.352	 0.034
    661251966599576576	Praesepe	130.33285	+19.63459	13.161	 5.365	 0.030
    661117134688210560	Praesepe	131.27441	+19.29926	17.511	 5.422	 0.011
    661229976367125504	Praesepe	130.59911	+19.38674	17.543	 5.454	 0.026
    661270245980335104	Praesepe	129.80284	+19.50463	19.034	 5.574	 0.045
    661233584139655040	Praesepe	130.50650	+19.44607	17.132	 5.232	 0.018
    661268940310277888	Praesepe	129.85391	+19.45929	10.327	 5.258	 0.041
    661302887731820416	Praesepe	130.29279	+19.81856	11.311	 5.406	 0.018
    661233137463057152	Praesepe	130.52690	+19.41120	 7.912	 5.459	 0.055
    661295324291154816	Praesepe	130.04017	+19.62136	11.802	 5.261	 0.019
    661105525392825856	Praesepe	131.66212	+19.61904	16.727	 5.515	 0.050
    661277908202012672	Praesepe	129.48788	+19.46381	16.587	 5.520	 0.078
    661311267210542080	Praesepe	129.94656	+19.76993	18.413	 5.434	 0.014
    661259525741991808	Praesepe	129.65596	+19.25793	16.186	 5.502	 0.031
    659151177834641152	Praesepe	127.66088	+17.47202	15.164	 5.543	 0.038
    659086512807199232	Praesepe	128.24595	+17.30646	15.905	 5.466	 0.049
    659285833649720064	Praesepe	129.06760	+17.38159	11.310	 5.056	 0.032
    659284390540626816	Praesepe	129.75753	+17.85573	15.081	 5.519	 0.017
    659228074929597440	Praesepe	129.45448	+17.25496	14.511	 5.395	 0.009
    659248858275152128	Praesepe	129.30752	+17.51349	13.267	 5.297	 0.023
    659254394489166848	Praesepe	129.63680	+17.39387	17.949	 5.420	 0.015
    659230166577197056	Praesepe	129.52946	+17.31053	15.104	 5.552	 0.021
    659253638574908672	Praesepe	129.81918	+17.46288	11.503	 5.404	 0.020
    659248862571213184	Praesepe	129.30829	+17.51356	14.345	 5.256	 0.026
    690273438572842624	Praesepe	130.43387	+23.98792	18.800	 5.835	 0.036
    661406546764571392	Praesepe	130.58778	+20.05574	17.213	 5.688	 0.066
    661528184534528896	Praesepe	132.54258	+20.14855	14.288	 5.485	 0.023
    661409609077800960	Praesepe	130.56920	+20.09231	13.699	 5.263	 0.036
    661325187202016512	Praesepe	130.05441	+20.05776	16.100	 5.492	 0.070
    661486158278348160	Praesepe	132.12724	+19.75195	18.965	 5.483	 0.053
    661332948204741504	Praesepe	130.79291	+19.71032	18.997	 5.338	 0.040
    661394525152691840	Praesepe	131.14354	+20.34148	17.048	 5.415	 0.034
    661391157898332160	Praesepe	131.20279	+20.29050	12.608	 5.355	 0.009
    661463446491712384	Praesepe	130.68894	+20.59258	18.201	 5.316	 0.039
    661397308291492608	Praesepe	130.36148	+19.87677	17.880	 5.306	 0.044
    661329958907430272	Praesepe	130.68489	+19.57991	 9.578	 5.407	 0.097
    661401358444641152	Praesepe	130.30722	+19.92194	 8.276	 5.469	 0.017
    661391982532062848	Praesepe	131.09654	+20.23208	17.376	 5.574	 0.095
    661401122222444288	Praesepe	130.35752	+19.94352	10.579	 5.279	 0.016
    661396140060387456	Praesepe	130.42375	+19.83256	17.490	 5.310	 0.041
    661401225301656192	Praesepe	130.39080	+19.96903	11.509	 5.398	 0.035
    661353770206306560	Praesepe	130.75763	+19.90121	18.171	 5.296	 0.006
    661402084295115904	Praesepe	130.35827	+19.98746	16.858	 5.518	 0.042
    661459774295767936	Praesepe	130.90335	+20.54006	16.353	 5.338	 0.099
    661347727189029504	Praesepe	130.49713	+19.74579	15.254	 5.347	 0.074
    661429292911672320	Praesepe	130.42377	+20.31896	18.628	 5.335	 0.024
    661348517463001216	Praesepe	130.56440	+19.81595	16.277	 5.492	 0.038
    661355934869899648	Praesepe	130.88576	+19.99246	16.786	 5.376	 0.033
    661350750845994240	Praesepe	130.55666	+19.83568	15.478	 5.437	 0.048
    661458979725746304	Praesepe	130.72955	+20.52057	19.097	 5.283	 0.060
    661430705957076096	Praesepe	130.44949	+20.38959	18.372	 5.417	 0.079
    661591475172494464	Praesepe	132.00084	+20.40182	17.745	 5.692	 0.022
    661488052360088704	Praesepe	132.09808	+19.83655	16.570	 5.442	 0.038
    661490693763838976	Praesepe	132.00520	+19.82749	17.472	 5.321	 0.033
    661438982357836544	Praesepe	130.71033	+20.33436	18.230	 5.420	 0.033
    661356488922418944	Praesepe	130.71026	+19.91764	16.354	 5.388	 0.061
    661342710667273856	Praesepe	130.96573	+19.91355	13.710	 5.336	 0.048
    661383731898310016	Praesepe	130.83374	+20.07381	18.023	 5.308	 0.070
    661421939927520384	Praesepe	130.24181	+20.21393	18.228	 5.489	 0.034
    661383770554619136	Praesepe	130.83441	+20.07927	17.564	 5.563	 0.048
    661427063824818816	Praesepe	130.34943	+20.24916	13.910	 5.391	 0.035
    661588004838893568	Praesepe	132.39108	+20.50803	 9.226	 5.406	 0.008
    661323641013704832	Praesepe	130.06379	+19.99425	 8.747	 5.299	 0.054
    661417305659127296	Praesepe	130.35175	+20.13036	15.387	 5.228	 0.043
    661322060465742336	Praesepe	130.04756	+19.97108	 6.582	 5.287	 0.058
    661391535855469312	Praesepe	131.04833	+20.21664	16.958	 5.288	 0.129
    661340614723243392	Praesepe	130.86481	+19.82786	16.764	 5.247	 0.049
    661429675164926464	Praesepe	130.46614	+20.34659	15.654	 5.411	 0.040
    661362055200029056	Praesepe	131.07144	+19.86532	13.948	 5.343	 0.037
    661424074527577600	Praesepe	130.43240	+20.22682	10.351	 5.453	 0.034
    661504506378724224	Praesepe	132.65034	+19.95180	18.431	 5.632	 0.016
    661573608108602752	Praesepe	132.20457	+20.22421	15.156	 5.369	 0.022
    661422837576998784	Praesepe	130.46645	+20.16693	11.820	 5.338	 0.065
    661422764560767360	Praesepe	130.47125	+20.15938	 8.467	 5.428	 0.028
    661413800965826816	Praesepe	130.22398	+19.99888	16.479	 5.473	 0.083
    661359061606102016	Praesepe	130.80510	+20.00442	18.520	 5.431	 0.068
    661527600418921600	Praesepe	132.35006	+20.23507	17.550	 5.469	 0.032
    661460083533415040	Praesepe	130.85406	+20.56532	14.439	 5.323	 0.017
    661419259867455488	Praesepe	130.09281	+20.10670	 9.957	 5.360	 0.022
    661344188136057984	Praesepe	130.56439	+19.68760	 9.772	 5.461	 0.031
    661326011834490496	Praesepe	130.82666	+19.51879	16.358	 5.260	 0.043
    661418405170762368	Praesepe	130.22473	+20.09005	16.577	 5.457	 0.037
    661402664114086912	Praesepe	130.44952	+19.99717	18.799	 5.422	 0.009
    661441494914973184	Praesepe	130.96172	+20.36569	14.780	 5.773	 0.021
    661492274311844352	Praesepe	132.03089	+19.91639	17.384	 5.454	 0.053
    661396754238802816	Praesepe	130.45850	+19.87411	 6.646	 5.452	 0.035
    661331131435476608	Praesepe	130.68199	+19.62310	11.830	 5.295	 0.037
    661326110618706176	Praesepe	130.82179	+19.53988	19.714	 5.907	 0.035
    661338858079663488	Praesepe	130.88477	+19.74376	12.092	 5.592	 0.034
    661327248785037184	Praesepe	130.80257	+19.57466	17.411	 5.398	 0.075
    661325393360354688	Praesepe	130.06317	+20.08715	16.786	 5.328	 0.040
    661333708415842304	Praesepe	130.78412	+19.71315	12.949	 5.306	 0.068
    661351850357695616	Praesepe	130.77778	+19.79153	13.235	 5.295	 0.023
    661353224747229184	Praesepe	130.71779	+19.85305	17.883	 5.258	 0.058
    661438913637806208	Praesepe	130.75211	+20.33774	11.259	 5.496	 0.058
    661414213282680960	Praesepe	130.31407	+20.03770	13.747	 5.421	 0.029
    661401431460014976	Praesepe	130.29065	+19.93529	13.206	 5.340	 0.051
    661401431460014720	Praesepe	130.29368	+19.93513	15.723	 5.529	 0.012
    661413800965826688	Praesepe	130.22455	+19.99863	16.607	 5.320	 0.033
    661324431287688448	Praesepe	130.02658	+20.00774	 6.136	 5.265	 0.071
    661491793275861504	Praesepe	131.95962	+19.86783	19.117	 5.669	 0.009
    661407375694800000	Praesepe	130.73628	+20.07164	16.728	 5.257	 0.036
    661408818803811200	Praesepe	130.65400	+20.14212	13.486	 5.352	 0.006
    661453688325924736	Praesepe	130.57830	+20.40968	12.156	 5.262	 0.091
    661358241268943616	Praesepe	130.65658	+19.98853	17.375	 5.029	 0.017
    661325908755275648	Praesepe	130.79470	+19.52623	11.598	 5.330	 0.023
    661387992505550080	Praesepe	131.16964	+20.19358	13.838	 5.379	 0.043
    661470460174102144	Praesepe	132.27779	+19.68645	11.721	 5.248	 0.035
    661479045812908032	Praesepe	132.46423	+19.83316	18.711	 5.608	 0.044
    661598175321463936	Praesepe	132.20810	+20.44328	15.186	 5.327	 0.042
    661424143247274624	Praesepe	130.40554	+20.21018	17.164	 5.099	 0.019
    661458915302263296	Praesepe	130.73600	+20.51164	17.447	 5.172	 0.073
    661485337940766208	Praesepe	131.97513	+19.73269	17.624	 5.497	 0.053
    661404764354696448	Praesepe	130.62434	+19.97542	17.831	 5.288	 0.075
    660225160176260992	Praesepe	131.95344	+18.60537	16.733	 5.493	 0.039
    660088610279891584	Praesepe	131.53387	+18.04087	17.963	 5.334	 0.027
    660118473188717824	Praesepe	131.63964	+18.23595	12.851	 5.527	 0.033
    660161349846373760	Praesepe	130.98625	+18.35594	18.591	 5.223	 0.058
    659950282269629568	Praesepe	132.75151	+18.05099	16.146	 5.451	 0.052
    660066349465717504	Praesepe	131.49992	+17.82740	17.136	 5.311	 0.014
    660069235683735680	Praesepe	131.60949	+17.84564	17.607	 5.886	 0.041
    659920144486898944	Praesepe	132.89115	+17.70670	18.278	 5.392	 0.040
    660194820527281792	Praesepe	131.57593	+18.71914	17.159	 5.543	 0.060
    660123420991093504	Praesepe	131.93781	+18.35661	15.409	 5.483	 0.048
    660178942032517760	Praesepe	131.50776	+18.51343	18.254	 5.669	 0.076
    660210522927784576	Praesepe	132.36135	+18.52204	14.612	 5.488	 0.081
    660204406894385920	Praesepe	132.11582	+18.34548	11.261	 5.477	 0.038
    660098888137931008	Praesepe	131.73165	+18.03354	19.188	 5.372	 0.056
    660134446170679040	Praesepe	131.08448	+18.04981	12.638	 5.275	 0.041
    660158674082552320	Praesepe	131.23500	+18.37133	14.995	 5.488	 0.004
    660160976185029120	Praesepe	131.09398	+18.38586	16.843	 5.527	 0.044
    660114418739656576	Praesepe	131.78781	+18.19366	16.030	 5.382	 0.060
    660089366194194176	Praesepe	131.56531	+18.09716	18.504	 5.306	 0.027
    659985535361160832	Praesepe	133.08420	+18.37147	14.716	 5.536	 0.007
    660141769090278784	Praesepe	131.34249	+18.23093	19.846	 5.628	 0.046
    660191934309271424	Praesepe	131.42014	+18.58255	18.185	 5.194	 0.020
    660230348496832128	Praesepe	132.09374	+18.61239	15.861	 5.277	 0.026
    660197019550544256	Praesepe	131.40348	+18.72358	17.684	 5.388	 0.032
    660225916090501376	Praesepe	132.00707	+18.67707	10.246	 5.417	 0.045
    660019998178653440	Praesepe	132.49975	+18.36496	11.036	 5.515	 0.022
    662172429630090880	Praesepe	127.32405	+17.70313	15.897	 5.475	 0.018
    662235170512361856	Praesepe	127.65262	+18.37722	17.694	 5.270	 0.062
    662227022957355520	Praesepe	127.52484	+18.27947	18.434	 5.236	 0.066
    662254137087810816	Praesepe	127.06604	+18.20772	17.716	 5.108	 0.029
    662296292190172032	Praesepe	127.21734	+18.55922	19.724	 5.415	 0.004
    662114460454651648	Praesepe	126.30707	+17.61252	18.318	 5.133	 0.084
    662215551101680128	Praesepe	127.80385	+18.15360	 9.748	 5.484	 0.014
    662215134487682048	Praesepe	127.77499	+18.12991	18.045	 5.345	 0.054
    662182909350261632	Praesepe	127.51209	+17.95051	17.948	 4.982	 0.056
    238670714163992192	alphaPer	053.99318	+44.63627	18.050	 5.437	 0.054
    242382978955416960	alphaPer	048.74320	+44.81504	17.122	 5.671	 0.024
    242465575469107968	alphaPer	048.95884	+45.28881	15.746	 5.730	 0.006
    242493789115621248	alphaPer	049.62000	+45.18585	15.768	 5.834	 0.034
    242513094987245568	alphaPer	049.24904	+45.34747	18.275	 5.534	 0.037
    250324854522686848	alphaPer	056.73261	+49.69068	10.502	 5.792	 0.012
    248322815647568512	alphaPer	056.44715	+47.40640	12.728	 5.696	 0.005
    248279556737342720	alphaPer	055.77820	+46.89288	16.667	 5.486	 0.049
    248278418566454656	alphaPer	056.21008	+47.13726	17.960	 5.816	 0.102
    248268870858699648	alphaPer	055.90536	+46.87420	17.255	 5.552	 0.012
    248334085642021888	alphaPer	055.76941	+47.13949	15.958	 5.887	 0.005
    441510822581504512	alphaPer	052.63875	+49.45580	12.522	 5.749	 0.006
    441447669380929792	alphaPer	050.90276	+48.98137	12.581	 5.766	 0.017
    441454919285570816	alphaPer	051.12531	+49.13980	 7.858	 5.695	 0.028
    441519137638296576	alphaPer	052.15018	+49.41925	16.097	 5.601	 0.012
    441494192468393728	alphaPer	052.44541	+49.00939	 9.086	 5.938	 0.033
    441450620018945408	alphaPer	051.08881	+48.98312	18.961	 5.864	 0.035
    441495223260539904	alphaPer	052.37890	+49.05006	17.231	 5.839	 0.046
    441532503576745856	alphaPer	052.93716	+49.55090	12.578	 5.689	 0.017
    441482407076055296	alphaPer	051.32025	+49.37925	17.070	 5.898	 0.042
    441451723829955072	alphaPer	051.24834	+49.02906	16.354	 5.722	 0.034
    441451895628606848	alphaPer	051.29602	+49.07113	15.661	 5.921	 0.005
    441540921712611072	alphaPer	053.20225	+49.68594	16.730	 5.554	 0.025
    441465978822973952	alphaPer	051.64803	+49.26207	18.703	 5.813	 0.049
    441514086757051392	alphaPer	052.40918	+49.33351	16.432	 5.662	 0.019
    441466189279599104	alphaPer	051.58083	+49.22559	11.400	 5.676	 0.028
    441493780146708224	alphaPer	052.35415	+48.96241	10.146	 5.573	 0.027
    441436605545191552	alphaPer	051.20730	+48.87164	11.425	 5.781	 0.017
    441518347364301696	alphaPer	052.30029	+49.39714	17.405	 5.639	 0.021
    441444057308633472	alphaPer	050.99988	+48.90290	18.941	 5.686	 0.038
    441518450443505408	alphaPer	052.31043	+49.41353	16.712	 6.029	 0.014
    441463612299313408	alphaPer	051.48925	+49.12064	 6.059	 6.019	 0.008
    441453063859678592	alphaPer	051.25291	+49.13130	17.324	 5.748	 0.028
    441511612855708032	alphaPer	052.20219	+49.19829	12.672	 5.612	 0.030
    441530613790776704	alphaPer	052.84285	+49.44101	17.905	 5.808	 0.036
    441459759710903168	alphaPer	051.47356	+49.01606	18.010	 5.802	 0.037
    441477764213261184	alphaPer	051.40418	+49.26765	18.221	 5.605	 0.033
    441481170120133120	alphaPer	051.33649	+49.31606	 8.395	 5.621	 0.017
    441515559925069312	alphaPer	052.09408	+49.24138	12.364	 5.739	 0.021
    441486049208233984	alphaPer	051.59277	+49.42698	11.134	 5.647	 0.024
    441519068918837376	alphaPer	052.15842	+49.38753	 8.400	 5.525	 0.041
    441484365581055616	alphaPer	051.43786	+49.46852	16.999	 5.667	 0.024
    441468796321473536	alphaPer	051.80725	+49.24333	17.998	 5.648	 0.023
    441517621509832576	alphaPer	052.12631	+49.38972	17.986	 5.923	 0.067
    441522298734128512	alphaPer	052.56629	+49.46007	19.174	 5.887	 0.098
    441430214633926272	alphaPer	051.10478	+48.80576	13.659	 5.583	 0.011
    441446221972100352	alphaPer	050.76420	+48.88484	18.843	 5.571	 0.075
    441469002479992832	alphaPer	051.83507	+49.27916	17.836	 5.913	 0.028
    441534908758012288	alphaPer	052.81891	+49.55084	15.391	 5.755	 0.015
